maker,deliver_time,discount,category,sub_category,price,deliver_way,main_user,area_div,province_div,city_div,profit_money,profit
37,5.4,0.16,1,4,0,4.0,110,2,1,0,-690.2,-0.2019999999999999
46,5.0,0.24,1,4,1,4.0,1,0,0,2,-111.2,-0.092
19,3.0,0.2666666666666666,1,3,1,3.0,100,2,1,0,23.0,0.2466666666666666
62,3.333333333333333,0.2,2,9,0,3.1666666666666665,100,2,1,0,693.3333333333334,0.1849999999999999
57,2.875,0.05,2,10,4,2.625,110,0,1,2,587.75,0.285
56,4.25,0.1333333333333333,1,3,1,3.25,100,0,0,2,88.91666666666667,0.06
34,5.142857142857143,0.3999999999999999,1,16,1,3.857142857142857,100,2,1,0,-87.14285714285714,-1.758571428571429
31,5.0,0.0,1,12,1,3.6666666666666665,100,0,0,2,4.166666666666667,0.02
17,2.25,0.1,2,10,1,2.5,100,0,1,0,140.0,0.2875
19,4.5,0.0,1,12,1,3.5,101,0,0,2,84.5,0.3
4,4.8,0.08,1,1,1,4.0,101,0,0,2,352.2,0.422
42,3.4,0.0,1,15,4,3.2,100,0,0,2,31.5,0.0099999999999999
47,1.0,0.8,1,16,1,2.0,10,2,1,0,-74.0,-2.61
47,4.625,0.425,1,16,1,3.25,1,0,0,2,-22.5,-1.1525
33,4.5,0.0666666666666666,1,8,1,3.5,110,2,1,0,31.5,0.1216666666666666
62,3.4,0.24,2,9,0,3.6,101,0,0,2,-438.2,-0.2339999999999999
16,3.6666666666666665,0.0,1,12,1,3.6666666666666665,100,0,1,0,63.333333333333336,0.42
62,3.25,0.05,2,9,4,3.0,1,0,0,2,973.5,0.26375
14,4.666666666666667,0.0,2,10,1,3.6666666666666665,1,0,0,2,544.6666666666666,0.34
7,3.7142857142857135,0.0571428571428571,1,3,1,3.142857142857143,101,2,1,0,23.0,0.1014285714285714
50,3.5,0.17,3,6,4,3.4,100,0,0,2,-45.9,-0.1259999999999999
28,3.0,0.1142857142857143,3,14,1,3.142857142857143,101,2,1,0,102.85714285714286,0.0714285714285714
48,4.833333333333333,0.0,1,2,1,3.5,100,0,0,2,368.6666666666667,0.3599999999999999
33,3.4,0.08,3,14,1,3.0,100,0,0,2,194.2,0.24
49,3.875,0.1,3,13,4,3.625,1,0,0,2,45.0,-0.0375
5,3.571428571428572,0.0571428571428571,1,4,1,3.0,100,0,1,2,51.71428571428572,0.0585714285714285
67,4.0,0.0,1,7,1,3.0,100,0,0,2,21.0,0.08
42,4.6,0.0,1,15,1,3.8,100,0,0,2,70.4,0.11
34,4.25,0.25,1,16,1,3.5,101,0,1,0,-166.5,-0.65
8,4.0,0.0,3,13,4,4.0,100,0,0,2,848.0,0.12
63,2.111111111111111,0.0888888888888888,2,11,2,2.4444444444444446,100,0,0,2,1431.3333333333333,0.0922222222222222
35,4.8,0.0,1,12,1,3.8,110,0,0,2,47.0,0.21
39,4.5,0.0,1,2,1,4.0,10,1,2,1,100.0,0.38
6,5.666666666666667,0.2666666666666666,2,5,4,4.0,101,2,1,0,326.8333333333333,0.1933333333333333
20,4.5,0.1333333333333333,2,11,4,3.8333333333333335,100,0,1,0,467.6666666666667,0.2166666666666666
34,4.166666666666667,0.3666666666666667,1,16,1,3.5,1,0,1,0,-174.83333333333334,-1.2616666666666667
37,2.5,0.2,1,4,1,3.0,101,0,0,2,-43.5,-0.065
50,3.8333333333333335,0.0,1,12,1,3.6666666666666665,100,2,1,0,36.5,0.3
50,4.833333333333333,0.0,1,12,1,3.8333333333333335,11,0,0,2,105.66666666666669,0.4699999999999999
37,4.166666666666667,0.1333333333333333,1,4,1,3.0,100,0,0,0,93.16666666666669,0.0466666666666666
33,4.444444444444445,0.1333333333333333,3,14,1,3.4444444444444446,100,0,0,2,196.0,0.2066666666666666
24,3.1666666666666665,0.15,3,6,2,3.1666666666666665,100,0,0,0,708.8333333333334,0.1949999999999999
56,4.5,0.15,1,3,1,3.5,100,0,0,2,54.25,0.1099999999999999
48,4.222222222222222,0.0,1,2,1,3.555555555555556,1,0,0,2,40.0,0.1
5,3.6666666666666665,0.0888888888888888,1,4,2,3.555555555555556,11,0,0,2,3658.8888888888887,0.2988888888888888
31,2.75,0.05,3,6,1,2.5,100,0,0,2,399.625,0.2312499999999999
48,3.2,0.0,1,2,1,2.5,100,2,1,0,65.5,0.2800000000000001
47,4.0,0.4333333333333333,1,16,1,3.6666666666666665,100,0,0,2,-87.83333333333333,-1.53
59,3.5,0.1,3,13,4,3.0,100,2,1,0,149.75,0.09
41,2.5,0.2,1,4,2,2.5,101,0,0,2,2787.5,0.175
4,3.2857142857142856,0.0571428571428571,1,1,1,3.142857142857143,101,0,0,2,113.85714285714286,0.4528571428571428
36,3.6666666666666665,0.35,3,17,2,3.6666666666666665,100,2,1,0,-378.0,-0.2133333333333333
16,5.125,0.1375,3,6,1,3.625,101,0,0,2,293.375,0.20375
50,4.6,0.21,3,6,4,3.6,101,0,0,2,171.2,0.0069999999999999
33,4.166666666666667,0.1333333333333333,3,14,1,3.5,10,2,1,0,158.0,0.1566666666666666
55,4.833333333333333,0.0,1,7,1,3.6666666666666665,1,2,1,0,52.5,0.22
38,5.25,0.5,1,16,1,3.75,1,2,1,0,-30.5,-1.405
24,4.0,0.0714285714285714,3,6,1,3.2857142857142856,101,2,1,0,195.7142857142857,0.1671428571428571
33,3.857142857142857,0.1142857142857143,1,8,1,3.2857142857142856,10,0,0,2,-42.0,-0.1785714285714285
56,4.0,0.1999999999999999,1,3,1,3.5,110,0,0,2,31.166666666666668,0.28
16,4.375,0.0,1,12,1,3.125,100,0,0,2,86.25,0.45
61,3.4,0.0,3,14,1,3.0,11,0,0,2,120.6,0.32
68,4.666666666666667,0.2,1,16,1,3.6666666666666665,100,0,0,2,81.33333333333333,-0.2433333333333333
24,3.2,0.1399999999999999,3,6,2,2.9,100,2,1,0,-716.1,-0.223
9,1.6666666666666667,0.0,1,7,1,2.333333333333333,100,0,0,2,470.3333333333333,0.48
51,5.0,0.12,2,9,4,3.6,100,2,1,0,-202.6,-0.148
40,2.375,0.15,2,11,1,2.75,100,0,1,0,-108.875,-0.1999999999999999
67,5.0,0.0,1,7,1,4.0,1,2,1,0,393.0,0.49
19,4.4,0.12,1,3,1,3.5,101,0,1,0,79.5,0.2309999999999999
58,5.0,0.2666666666666666,2,10,0,4.0,11,0,0,2,-0.3333333333333333,-0.0133333333333333
35,3.333333333333333,0.0,1,15,1,3.1666666666666665,101,0,0,2,3.6666666666666665,0.02
46,4.4,0.16,1,4,2,3.6,1,2,0,2,39.4,-0.164
40,2.4285714285714284,0.1714285714285714,2,11,1,2.4285714285714284,10,0,0,2,288.0,0.0742857142857143
25,3.5,0.1,1,8,1,3.5,100,2,0,0,31.0,0.135
14,3.0,0.2,2,10,4,2.75,1,0,0,2,414.25,0.1599999999999999
5,5.0,0.0,1,4,0,3.75,100,0,0,2,2608.5,0.29
24,3.642857142857143,0.1142857142857143,3,6,4,3.142857142857143,101,0,0,2,-25.285714285714285,-0.0792857142857142
28,5.666666666666667,0.0,1,15,1,4.0,100,0,0,2,475.0,0.49
23,3.333333333333333,0.0,3,13,2,2.6666666666666665,110,0,0,2,3918.0,0.32
14,3.0,0.0,2,10,1,2.0,100,2,1,0,264.0,0.34
20,3.6,0.16,2,11,1,2.8,100,0,0,2,-60.8,-0.1259999999999999
24,2.571428571428572,0.1428571428571428,3,6,1,2.571428571428572,100,0,1,2,286.2857142857143,0.3271428571428571
14,4.0,0.0,1,7,1,3.6,101,0,0,2,147.6,0.23
52,4.0,0.0,1,15,1,3.25,100,2,1,0,85.75,0.46
9,5.333333333333333,0.0,1,7,1,4.0,100,2,0,2,233.33333333333331,0.3699999999999999
66,4.5,0.1,2,11,4,3.25,101,0,0,2,439.25,0.1375
47,3.142857142857143,0.3428571428571429,1,16,1,2.857142857142857,1,0,0,0,-27.428571428571427,-1.3614285714285717
59,3.1666666666666665,0.0666666666666666,3,13,4,2.833333333333333,100,0,0,0,337.3333333333333,0.1116666666666666
13,3.142857142857143,0.0,1,2,1,2.857142857142857,100,2,1,0,188.0,0.29
58,3.5,0.0666666666666666,2,10,1,3.333333333333333,100,0,0,0,92.66666666666669,0.0333333333333333
28,3.7777777777777777,0.0888888888888888,3,14,1,3.4444444444444446,100,0,0,2,314.0,0.4144444444444445
68,4.2,0.36,1,16,1,3.8,101,0,1,0,37.2,-0.51
14,4.0,0.0,1,7,1,4.0,100,0,0,2,58.0,0.15
41,3.6666666666666665,0.1333333333333333,1,4,1,3.0,11,0,0,2,30.666666666666668,-0.1133333333333333
52,4.333333333333333,0.0,1,15,1,3.5,100,0,0,2,95.08333333333331,0.3199999999999999
14,4.666666666666667,0.1333333333333333,2,10,4,3.6666666666666665,100,0,0,2,151.33333333333334,0.0233333333333333
34,4.0,0.4,1,16,1,4.0,1,1,2,1,-78.5,-1.07
69,4.25,0.0,3,14,4,3.5,110,0,0,2,1410.5,0.5
28,3.25,0.0,1,15,1,3.0,101,2,1,0,11.5,0.03
49,3.555555555555556,0.0444444444444444,3,13,2,3.0,100,2,1,0,1280.111111111111,0.2266666666666666
13,4.0,0.0,1,2,1,3.6,101,0,0,2,196.6,0.4699999999999999
33,5.0,0.1333333333333333,3,14,1,3.5,100,0,0,0,39.0,-0.0266666666666666
46,4.666666666666667,0.0,1,4,1,4.0,100,2,1,0,95.0,0.11
4,2.833333333333333,0.1333333333333333,1,1,1,2.6666666666666665,100,0,0,2,433.8333333333333,0.3266666666666666
52,4.25,0.0,1,15,4,3.5,101,0,0,2,285.125,0.08
35,4.285714285714286,0.0,1,15,4,3.571428571428572,101,0,0,0,701.1428571428571,0.23
52,4.428571428571429,0.1714285714285714,3,14,1,3.571428571428572,101,0,1,0,209.28571428571428,0.2428571428571428
40,3.25,0.0,2,11,4,3.25,100,0,0,0,387.25,0.2
35,3.2,0.0,1,15,1,2.6,10,0,0,2,372.8,0.43
7,3.7142857142857135,0.1142857142857143,1,3,1,3.142857142857143,101,0,0,2,122.0,0.0585714285714285
69,3.333333333333333,0.1333333333333333,3,14,1,3.0,100,0,0,2,170.66666666666666,0.1433333333333333
41,5.0,0.0,1,4,1,3.75,1,0,0,2,388.0,0.29
51,4.0,0.1333333333333333,2,9,0,3.1666666666666665,101,0,0,2,-721.3333333333334,-0.15
16,3.0,0.1571428571428571,3,6,2,2.7142857142857144,1,0,0,0,164.85714285714286,0.1085714285714285
51,3.75,0.15,2,9,4,3.25,110,0,0,2,389.25,0.09
8,4.4,0.08,3,13,4,3.6,101,0,0,2,1208.0,0.274
38,5.0,0.4666666666666666,1,16,1,3.6666666666666665,100,0,1,0,-292.8333333333333,-1.8066666666666664
4,2.8,0.08,1,1,1,2.6,1,0,1,0,-0.2,-0.0199999999999999
7,5.0,0.2,1,3,1,3.75,11,1,2,1,42.5,0.335
20,3.8,0.16,2,11,4,3.0,100,0,0,2,-597.2,-0.24
20,3.111111111111111,0.2666666666666667,2,11,4,3.111111111111111,100,0,0,2,-152.55555555555554,-0.1966666666666666
45,2.0,0.0,2,5,4,3.0,100,2,1,0,727.0,0.47
12,3.0,0.2666666666666666,2,9,0,3.333333333333333,110,0,0,2,-1467.0,-0.3433333333333333
29,4.666666666666667,0.1333333333333333,1,3,1,3.6666666666666665,100,2,0,2,-3.0,0.0333333333333333
54,4.666666666666667,0.0666666666666666,1,4,2,3.5,100,2,1,0,631.3333333333334,0.0116666666666666
40,3.571428571428572,0.1714285714285714,2,11,4,3.2857142857142856,100,0,1,0,376.4285714285714,0.2814285714285714
69,3.6,0.16,3,14,1,3.0,1,2,1,0,104.2,0.292
61,3.8,0.08,3,14,1,3.4,110,2,1,0,246.4,0.376
34,4.5,0.5,1,16,1,4.0,1,0,0,2,-360.5,-1.345
50,3.5,0.0,1,12,1,3.0,100,0,0,2,7.0,0.04
20,3.857142857142857,0.2285714285714286,2,11,4,3.571428571428572,100,0,0,2,756.2857142857143,0.1871428571428571
47,3.4,0.16,1,16,1,3.0,110,2,0,2,79.6,-0.368
46,4.166666666666667,0.0666666666666666,1,4,1,3.1666666666666665,100,0,0,2,458.1666666666667,0.4116666666666666
8,4.0,0.15,3,6,4,3.1666666666666665,10,0,1,0,100.83333333333331,0.0833333333333333
33,5.25,0.25,3,14,1,3.75,100,0,0,0,19.5,0.0225
37,3.8,0.08,1,4,1,3.6,100,0,0,2,732.0,0.308
13,2.4,0.0,1,2,1,2.8,100,2,2,0,98.0,0.49
9,4.0,0.0,1,7,1,3.0,1,2,1,0,25.0,0.06
18,4.5,0.0,1,1,1,3.5,1,2,0,2,134.25,0.14
22,5.5,0.1,1,1,1,3.25,110,0,0,2,80.5,0.335
31,3.5,0.0,1,12,1,3.25,100,0,1,0,11.875,0.11
22,4.0,0.0,1,1,1,3.5,100,2,0,2,179.0,0.28
32,4.333333333333333,0.2666666666666666,3,13,4,3.6666666666666665,101,2,1,0,536.3333333333334,0.22
7,4.5,0.3,1,3,1,3.5,1,0,0,2,-1.75,-0.025
26,3.111111111111111,0.1333333333333333,1,8,1,2.6666666666666665,100,0,0,2,67.77777777777777,0.2033333333333333
52,5.166666666666667,0.0,1,15,1,3.6666666666666665,100,0,1,0,14.333333333333334,0.12
1,3.6666666666666665,0.1333333333333333,1,1,1,3.333333333333333,101,2,1,0,83.0,0.3033333333333333
52,4.0,0.0,1,15,1,3.125,1,0,0,2,72.0,0.36
37,3.0,0.0571428571428571,1,4,1,2.857142857142857,1,2,1,0,144.28571428571428,0.1242857142857143
50,4.0,0.0625,3,6,2,3.5,101,0,0,2,1527.75,0.17375
10,3.2857142857142856,0.0857142857142857,1,8,1,2.857142857142857,110,0,0,2,93.71428571428572,0.3221428571428571
3,3.5,0.0666666666666666,1,3,1,3.1666666666666665,10,0,0,2,64.58333333333333,0.2666666666666666
10,3.0,0.1333333333333333,1,8,1,3.111111111111111,100,0,0,2,22.0,0.0566666666666666
46,2.5,0.0,1,4,4,2.5,101,0,0,2,689.75,0.36
57,4.6,0.16,2,10,1,3.8,100,0,0,2,22.2,-0.04
34,5.0,0.1,1,16,1,3.5,100,0,0,2,83.5,0.2
19,4.285714285714286,0.0571428571428571,1,3,1,3.142857142857143,10,0,0,0,28.142857142857142,0.31
50,2.75,0.075,3,6,1,3.125,100,0,0,2,-32.5,-0.0562499999999999
13,4.25,0.0,1,2,1,3.25,100,0,0,2,191.25,0.37
22,5.0,0.08,1,1,1,3.8,100,0,0,2,34.8,0.194
22,4.5,0.2,1,1,1,4.0,100,2,1,0,33.5,0.0549999999999999
33,4.166666666666667,0.0666666666666666,1,8,1,3.333333333333333,1,0,0,2,-17.0,-0.0783333333333333
27,4.0,0.2,2,10,4,3.5,101,2,1,0,325.5,0.24
32,4.5,0.0,3,13,4,3.25,10,0,0,2,485.0,0.19
43,5.25,0.2,2,9,0,3.25,10,0,0,2,-1637.75,-0.32
59,4.333333333333333,0.0,3,13,4,3.6666666666666665,100,0,0,2,0.0,0.0
68,3.625,0.175,1,16,1,3.25,100,0,0,2,33.0,-0.2449999999999999
19,3.5,0.0,1,12,1,3.0,10,1,2,1,54.25,0.5
59,3.6,0.08,3,13,0,3.4,100,2,0,2,711.8,0.184
50,4.0,0.0,1,12,1,2.75,11,0,0,2,6.25,0.04
58,3.5,0.0,1,7,1,3.375,100,0,0,2,68.625,0.15
8,3.4285714285714284,0.0571428571428571,3,13,4,3.0,110,0,0,2,1378.571428571429,0.3757142857142858
47,4.166666666666667,0.3333333333333333,1,16,1,3.6666666666666665,110,0,0,2,-4.5,-0.5966666666666666
61,3.333333333333333,0.0888888888888888,3,14,4,3.0,101,0,0,2,188.88888888888889,0.0477777777777777
44,4.0,0.1333333333333333,2,5,1,3.5,101,0,1,0,-211.16666666666663,-0.2233333333333333
7,4.166666666666667,0.1333333333333333,1,3,1,3.8333333333333335,11,0,1,0,0.3333333333333333,-0.0633333333333333
21,4.142857142857143,0.1142857142857143,2,9,4,3.2857142857142856,101,0,1,0,546.4285714285714,0.4057142857142857
21,4.666666666666667,0.1333333333333333,2,9,4,3.333333333333333,1,2,1,2,75.0,-0.0499999999999999
7,3.75,0.2,1,3,1,3.75,100,0,0,2,-5.75,-0.0799999999999999
29,3.142857142857143,0.0571428571428571,1,3,1,2.857142857142857,100,0,0,2,46.57142857142857,0.1457142857142857
31,5.25,0.1,3,6,4,4.0,1,2,1,0,252.75,0.09
16,5.0,0.13,3,6,4,3.4,101,0,0,2,386.4,0.151
8,3.1666666666666665,0.1333333333333333,3,13,4,2.6666666666666665,10,0,0,2,-226.5,-0.0999999999999999
15,2.6,0.08,2,11,4,3.0,10,0,0,2,462.8,0.094
45,2.8,0.08,2,5,0,3.0,110,0,0,2,1255.0,0.1379999999999999
51,1.8,0.12,2,9,4,2.2,100,0,0,2,700.4,0.2319999999999999
9,4.333333333333333,0.0,1,7,1,3.333333333333333,100,0,0,2,49.66666666666666,0.12
10,4.571428571428571,0.1142857142857143,1,8,1,3.571428571428572,101,2,1,0,19.428571428571427,0.1114285714285714
31,3.5,0.1125,3,6,4,3.625,100,2,1,0,241.375,0.05625
69,4.666666666666667,0.1666666666666666,3,14,1,3.5,100,0,0,2,-55.75,-0.2125
9,4.142857142857143,0.0,1,7,1,3.571428571428572,1,0,0,2,196.42857142857144,0.43
2,4.2,0.0,1,2,1,3.0,100,0,0,2,68.4,0.22
40,3.4285714285714284,0.1142857142857143,2,11,1,3.2857142857142856,100,0,0,2,-19.571428571428573,-0.0485714285714285
69,4.25,0.0,3,14,1,3.5,101,0,0,2,99.75,0.09
24,3.75,0.1333333333333333,3,6,4,3.25,10,0,0,2,351.6666666666667,0.1208333333333333
25,4.75,0.2,1,8,1,3.75,101,2,1,0,0.25,0.025
13,4.714285714285714,0.0,1,2,1,3.7142857142857135,1,2,1,0,70.42857142857143,0.25
30,4.583333333333333,0.0,1,15,1,3.583333333333333,1,0,0,2,435.1666666666667,0.4400000000000001
9,3.7777777777777777,0.0,1,7,1,3.111111111111111,100,0,0,2,18.0,0.04
56,3.8,0.08,1,3,1,3.2,100,0,0,2,92.2,0.376
50,0.0,0.25,3,17,3,1.0,1,2,0,2,0.0,0.0
2,4.25,0.0,1,2,1,3.375,100,0,0,0,18.5,0.06
33,3.5,0.1,1,8,1,2.875,1,0,0,2,57.625,0.3575
16,4.75,0.15,3,6,1,3.25,100,2,1,0,40.5,0.0725
12,4.0,0.0,2,9,0,3.5,100,0,0,2,2794.5,0.35
30,4.8,0.0,1,15,1,4.0,100,2,1,0,56.0,0.07
52,2.857142857142857,0.0571428571428571,3,14,1,2.7142857142857144,100,2,1,0,41.57142857142857,0.1014285714285714
28,4.4,0.16,3,14,1,3.8,101,0,0,0,-16.6,-0.1159999999999999
3,3.571428571428572,0.1142857142857143,1,3,1,2.857142857142857,100,0,0,2,2.4285714285714284,-0.0357142857142857
61,4.6,0.08,3,14,1,3.8,101,2,0,2,193.0,0.184
30,3.9,0.0,1,15,4,3.2,10,0,0,0,1169.8,0.39
67,3.8,0.0,1,7,1,3.0,101,0,0,0,77.0,0.16
24,3.7142857142857135,0.1428571428571428,3,6,4,3.2857142857142856,1,2,1,0,79.0,0.01
67,5.5,0.0,1,7,1,3.75,101,0,0,2,267.0,0.38
52,4.571428571428571,0.1142857142857143,3,14,4,3.4285714285714284,100,0,0,0,406.7142857142857,0.2271428571428571
66,4.75,0.0,2,11,2,3.5,100,0,0,2,1401.75,0.11
59,3.8333333333333335,0.2,3,13,4,3.1666666666666665,100,2,1,0,222.16666666666663,0.0
31,4.1,0.13,3,6,1,3.4,100,0,0,2,263.8,0.217
9,1.6666666666666667,0.0,1,7,1,2.0,100,1,1,0,169.33333333333334,0.5
1,2.625,0.05,1,1,1,2.625,100,0,0,2,36.75,0.04625
52,3.25,0.1,3,14,1,3.25,110,0,0,2,228.75,0.2075
8,3.5,0.1,3,13,4,3.5,100,2,0,2,567.25,0.2175
23,4.909090909090909,0.2181818181818181,3,13,4,3.4545454545454546,110,0,0,2,778.9090909090909,0.2481818181818182
47,4.0,0.45,1,16,1,3.5,110,0,0,2,-69.5,-1.1125
49,2.375,0.1,3,13,2,2.875,110,0,0,2,980.0,0.1375
66,4.5,0.1333333333333333,2,11,1,3.5,1,0,0,2,-134.0,-0.2233333333333333
17,3.571428571428572,0.0571428571428571,2,10,1,3.142857142857143,101,0,0,2,70.71428571428571,0.1571428571428571
19,4.2,0.0,1,12,1,3.6,101,0,0,2,81.8,0.49
55,4.285714285714286,0.0,1,7,1,3.4285714285714284,101,0,0,2,91.42857142857144,0.25
50,4.0,0.0,1,12,1,3.333333333333333,101,2,1,0,30.33333333333333,0.31
35,2.6666666666666665,0.0,1,12,1,3.0,100,0,0,2,19.666666666666668,0.22
37,4.555555555555555,0.1333333333333333,1,4,4,3.555555555555556,100,0,0,2,-28.55555555555556,-0.1
61,5.0,0.0,3,14,1,4.0,1,0,0,2,77.4,0.08
55,3.75,0.0,1,7,1,3.0,1,0,0,2,187.75,0.32
67,3.8,0.0,1,7,1,3.0,100,2,1,0,16.8,0.05
43,4.833333333333333,0.0,2,9,4,3.6666666666666665,100,0,0,2,1057.8333333333333,0.39
38,4.285714285714286,0.0571428571428571,1,16,1,3.571428571428572,100,0,1,0,115.71428571428572,0.1757142857142857
19,3.5,0.16,1,3,1,3.1,100,0,1,0,41.9,0.164
19,3.7142857142857135,0.0,1,12,1,3.0,1,0,0,2,70.0,0.29
6,4.8,0.0,2,5,0,3.6,10,0,0,2,896.8,0.19
9,4.0,0.0,1,7,1,3.4,10,0,0,2,300.2,0.35
70,5.0,0.2,1,16,1,3.6666666666666665,101,0,0,2,0.0,0.0
38,4.0,0.36,1,16,1,3.4,1,0,0,2,-113.8,-1.386
35,3.0,0.0,1,12,1,3.0,10,1,2,1,23.0,0.24
40,4.166666666666667,0.1333333333333333,2,11,4,3.333333333333333,10,0,0,2,404.3333333333333,0.2166666666666666
37,4.1,0.2,1,4,1,3.5,110,0,0,2,68.5,0.025
20,4.0,0.1714285714285714,2,11,2,3.4285714285714284,1,0,2,1,2194.0,0.2914285714285714
55,4.333333333333333,0.0,1,7,1,3.333333333333333,100,2,2,1,64.0,0.31
44,3.5,0.0,2,5,0,3.5,100,0,0,2,1792.75,0.33
16,3.0,0.0,1,12,1,2.75,101,0,0,2,37.5,0.2
55,4.142857142857143,0.0,1,7,1,3.142857142857143,110,2,1,1,64.28571428571429,0.48
20,4.0,0.16,2,11,4,3.4,1,2,1,0,-304.2,-0.192
33,3.5,0.3,1,8,1,3.5,101,0,0,2,-3.0,-0.08
11,3.5,0.0,2,5,1,3.5,10,2,0,2,146.0,0.18
32,5.2,0.16,3,13,4,4.0,10,0,0,2,-99.8,-0.216
13,2.0,0.0,1,2,1,2.5,10,2,1,0,78.0,0.42
5,4.666666666666667,0.1333333333333333,1,4,2,3.6666666666666665,110,0,0,2,1674.8333333333333,0.0699999999999999
20,2.833333333333333,0.2,2,11,4,2.833333333333333,100,2,1,0,-357.3333333333333,-0.295
31,4.2,0.34,3,6,4,3.4,100,2,1,2,-619.8,-0.372
4,4.2,0.24,1,1,1,3.6,100,2,0,0,-58.8,-0.286
51,3.333333333333333,0.0666666666666666,2,9,0,2.888888888888889,1,0,0,2,-319.6666666666667,-0.0911111111111111
53,3.2,0.08,1,1,1,3.0,101,2,2,0,43.8,0.2739999999999999
53,3.4444444444444446,0.1333333333333333,1,1,1,3.2222222222222223,100,0,0,2,32.111111111111114,-0.04
43,3.5,0.0666666666666666,2,9,4,3.0,100,0,0,2,974.5,0.2883333333333333
35,4.0,0.0,1,12,1,3.5,101,0,0,0,53.66666666666666,0.49
18,3.8333333333333335,0.2,1,1,1,3.5,100,2,1,0,-4.333333333333333,-0.0399999999999999
12,4.333333333333333,0.1333333333333333,2,9,4,3.0,1,2,1,0,-180.33333333333331,-0.1866666666666666
42,4.0,0.0,1,15,4,3.4,100,0,0,2,1388.0,0.37
6,3.5,0.0,2,5,4,2.75,100,2,1,0,102.5,0.08
47,2.5,0.3,1,16,1,2.833333333333333,100,0,0,2,-80.16666666666667,-1.2366666666666666
58,2.5,0.1,2,10,1,2.75,1,0,0,2,67.75,0.125
20,3.6666666666666665,0.1333333333333333,2,11,1,3.1666666666666665,100,0,1,0,422.0,0.3766666666666666
8,3.4,0.18,3,6,1,3.4,100,0,0,2,229.8,0.3419999999999999
36,5.0,0.325,3,17,2,3.5,100,1,2,1,-857.5,-0.26
17,2.333333333333333,0.0,2,10,4,2.6666666666666665,1,0,0,2,818.0,0.3899999999999999
50,4.333333333333333,0.0,1,12,1,3.6666666666666665,110,0,0,2,90.66666666666669,0.37
61,5.0,0.08,3,14,1,4.0,110,2,1,0,-46.6,-0.088
29,4.571428571428571,0.1714285714285714,1,3,1,3.7142857142857135,100,0,0,2,127.0,0.1899999999999999
16,4.0,0.0,1,12,1,3.5,101,0,0,2,149.0,0.5
6,4.333333333333333,0.1333333333333333,2,5,0,4.0,110,0,0,2,2657.0,0.3266666666666666
35,4.6,0.0,1,12,1,3.6,110,0,0,2,38.0,0.2
51,3.6666666666666665,0.1,2,9,0,3.0,101,0,0,2,-1025.5,-0.1416666666666666
21,3.6666666666666665,0.0666666666666666,2,9,0,3.5,10,0,0,0,1681.1666666666667,0.4116666666666666
58,4.25,0.0,1,7,1,4.0,100,2,1,0,0.0,0.0
68,3.0,0.24,1,16,1,3.0,11,0,0,2,-186.8,-0.8240000000000001
58,5.0,0.1,2,10,1,4.0,11,2,1,0,19.5,0.0675
18,3.25,0.1,1,1,1,3.0,100,0,0,2,27.25,0.055
50,5.0,0.1285714285714286,3,6,4,4.0,1,0,0,2,677.8571428571429,0.2885714285714285
28,4.5,0.0,1,15,1,3.6666666666666665,101,0,1,0,90.0,0.39
57,3.8,0.0,2,10,4,3.4,11,0,0,2,895.8,0.38
60,3.6666666666666665,0.0,1,2,1,3.0,110,0,0,2,117.33333333333331,0.11
66,4.0,0.0,2,11,4,3.0,101,2,1,0,183.5,0.11
51,3.857142857142857,0.1142857142857143,2,9,0,3.0,1,2,1,0,-190.14285714285717,-0.1914285714285714
18,2.5,0.1,1,1,1,2.25,101,0,1,0,144.0,0.23
29,4.2727272727272725,0.1454545454545454,1,3,1,3.5454545454545454,100,0,0,2,59.36363636363637,0.3154545454545455
31,5.5,0.125,3,6,1,3.75,101,0,0,2,1.0,-0.0025
33,4.333333333333333,0.2,1,8,1,3.6666666666666665,110,0,0,2,40.0,-0.0299999999999999
3,3.6666666666666665,0.2,1,3,1,3.0,1,0,0,2,89.66666666666667,0.33
16,3.8,0.2,3,6,4,3.4,11,0,1,0,-168.0,-0.194
8,3.857142857142857,0.1142857142857143,3,13,0,3.571428571428572,110,0,0,2,1422.571428571429,0.1428571428571428
51,4.75,0.1,2,9,4,3.75,100,0,0,0,469.0,0.3825
59,3.6,0.08,3,13,4,2.6,100,0,0,2,1115.0,0.196
35,3.2857142857142856,0.0,1,15,1,2.7142857142857144,1,0,1,0,156.28571428571428,0.3
41,3.8333333333333335,0.1333333333333333,1,4,1,3.0,101,0,1,0,116.83333333333331,0.0699999999999999
60,4.6,0.0,1,2,1,3.8,100,0,0,2,341.6,0.48
72,4.0,0.0,2,5,4,4.0,100,0,0,2,4729.0,0.48
62,4.333333333333333,0.1333333333333333,2,9,4,3.333333333333333,101,0,1,0,-213.66666666666663,-0.1233333333333333
39,3.6666666666666665,0.0,1,2,1,3.1666666666666665,1,0,0,2,12.5,0.06
33,4.0,0.1333333333333333,3,14,1,3.0,100,0,0,2,88.66666666666667,0.0966666666666666
11,3.142857142857143,0.1714285714285714,2,5,4,3.0,110,0,0,2,1376.428571428571,0.3442857142857143
16,4.666666666666667,0.0333333333333333,3,6,1,4.0,101,1,2,1,173.33333333333334,0.3999999999999999
14,3.8,0.0,2,10,4,3.0,10,2,1,0,628.4,0.4699999999999999
