name,brand,days,deliver_way,discount,category,sub_category,price,user_type,user_city,user_province,user_area,profit,sell_num,label
"Novimex 凳子, 黑色",Novimex,5,标准级,0.1,家具,椅子,680.5,消费者,三亚,海南,中南,0.1,6,1
"SanDisk 信纸, 每包 12 个",SanDisk,5,标准级,0.0,办公用品,纸张,245.25,消费者,三亚,海南,中南,0.23,4,1
"Rogers 文件车, 工业",Rogers,4,标准级,0.0,办公用品,收纳具,663.0,公司,上海,上海,华东,0.28,5,1
"Ibico 订书机, 实惠",Ibico,4,标准级,0.0,办公用品,装订机,240.0,公司,上海,上海,华东,0.36,1,1
"Boston 记号笔, 整包",Boston,4,标准级,0.8,办公用品,美术,25.0,小型企业,成都,四川,西南,-2.2,3,1
"Cardinal 标签, 实惠",Cardinal,4,标准级,0.4,办公用品,装订机,20.4,小型企业,成都,四川,西南,-0.24,5,1
"Accos 回形针, 整包",Accos,5,标准级,0.0,办公用品,系固件,65.5,小型企业,梅州,广东,中南,0.37,2,1
"Sauder 书架, 白色",Sauder,4,标准级,0.0,家具,书架,697.0,消费者,滕州,山东,华东,0.27,2,1
"Hewlett 复印机, 每套两件",Hewlett,4,标准级,0.4,技术,复印机,738.3333333333334,小型企业,杭州,浙江,华东,0.12,3,1
"惠普 无线传真机, 数字化",惠普,4,标准级,0.4,技术,复印机,1007.625,小型企业,杭州,浙江,华东,-0.55,8,1
"Ames 局间信封, 每套 50 个",Ames,4,标准级,0.0,办公用品,信封,210.5,小型企业,杭州,浙江,华东,0.09,2,1
"Kleencut 尺子, 锯齿状",Kleencut,5,二级,0.0,办公用品,用品,48.0,公司,昆明,云南,西南,0.5,3,1
"Stanley 荧光笔, 金属",Stanley,5,二级,0.0,办公用品,美术,74.42857142857143,公司,昆明,云南,西南,0.29,7,1
"Novimex 椅垫, 黑色",Novimex,5,二级,0.0,家具,椅子,251.5,公司,昆明,云南,西南,0.04,6,1
"Eaton 笔记本, 优质",Eaton,5,二级,0.0,办公用品,纸张,124.0,公司,昆明,云南,西南,0.31,1,1
"Eldon 灯泡, 黑色",Eldon,3,二级,0.0,家具,用具,118.0,消费者,洛阳,河南,中南,0.44,1,1
"Cardinal 孔加固材料, 实惠",Cardinal,2,二级,0.4,办公用品,装订机,15.0,消费者,沈阳,辽宁,东北,-0.45,3,1
"Ibico 打孔机, 耐用",Ibico,5,二级,0.4,办公用品,装订机,89.42857142857143,小型企业,大连,辽宁,东北,-0.6,7,1
"Wilson Jones 孔加固材料, 回收",Wilson Jones,5,二级,0.4,办公用品,装订机,14.0,小型企业,大连,辽宁,东北,-0.64,1,1
"三星 音频基座, 蓝色",三星,5,二级,0.4,技术,电话,467.14285714285717,小型企业,大连,辽宁,东北,-0.42,7,1
"Hoover 冰箱, 白色",Hoover,6,标准级,0.0,办公用品,器具,2447.25,消费者,深圳,广东,中南,0.5,4,1
"Hon 凳子, 每套两件",Hon,7,标准级,0.0,家具,椅子,774.1666666666666,消费者,胶州,山东,华东,0.26,6,1
"Jiffy 局间信封, 回收",Jiffy,7,标准级,0.0,办公用品,信封,211.0,消费者,胶州,山东,华东,0.02,4,1
"Novimex 摇椅, 红色",Novimex,7,标准级,0.0,家具,椅子,613.3333333333334,消费者,胶州,山东,华东,0.3,3,1
"罗技 路由器, 回收",罗技,4,标准级,0.4,技术,配件,686.5,公司,沈阳,辽宁,东北,-0.22,2,1
"Dania 书库, 金属",Dania,4,标准级,0.4,家具,书架,1013.2,公司,沈阳,辽宁,东北,0.0,5,1
"SanDisk 路由器, 回收",SanDisk,4,标准级,0.4,技术,配件,711.6,公司,沈阳,辽宁,东北,-0.23,5,1
"苹果 办公室电话机, 整包",苹果,2,二级,0.0,技术,电话,305.0,消费者,宜春,江西,华东,0.22,1,1
"三星 耳机, 整包",三星,2,二级,0.0,技术,电话,342.0,消费者,宜春,江西,华东,0.49,3,1
"Kraft 搭扣信封, 红色",Kraft,6,标准级,0.0,办公用品,信封,58.5,公司,北京,北京,华北,0.43,4,1
"Brother 墨水, 数字化",Brother,6,标准级,0.0,技术,复印机,685.6666666666666,消费者,广州,广东,中南,0.45,6,1
"Eldon 框架, 一包多件",Eldon,4,标准级,0.0,家具,用具,542.6666666666666,公司,任丘,河北,华北,0.35,3,1
"Hewlett 传真机, 红色",Hewlett,4,标准级,0.0,技术,复印机,1484.5,公司,任丘,河北,华北,0.37,2,1
"BIC 速写本, 蓝色",BIC,4,标准级,0.2,办公用品,美术,181.5,消费者,桂林,广西,中南,0.07,2,1
"KitchenAid 炉灶, 黑色",KitchenAid,4,标准级,0.0,办公用品,器具,2658.0,消费者,桂林,广西,中南,0.39,2,1
"Tenex 门挡, 优质",Tenex,4,标准级,0.0,家具,用具,198.4,消费者,桂林,广西,中南,0.25,5,1
"Tenex 文件车, 单宽度",Tenex,4,二级,0.0,办公用品,收纳具,626.0,小型企业,天津,天津,华北,0.17,2,1
"Hon 扶手椅, 每套两件",Hon,0,当日,0.0,家具,椅子,2143.6666666666665,消费者,颍上解放路城关镇,安徽,华东,0.38,3,1
"Green Bar 计划信息表, 多色",Green Bar,4,标准级,0.0,办公用品,纸张,117.66666666666667,消费者,武汉,湖北,中南,0.08,3,1
"SAFCO 摇椅, 每套两件",Safco,4,标准级,0.4,家具,椅子,384.0,小型企业,泰州,江苏,华东,-0.28,5,1
"宜家 古典书架, 传统",宜家,4,标准级,0.4,家具,书架,1152.8333333333333,小型企业,泰州,江苏,华东,-0.23,6,1
"Eldon 盒, 工业",Eldon,4,标准级,0.0,办公用品,收纳具,50.2,小型企业,泰州,江苏,华东,0.19,5,1
"Sanford 画布, 金属",Sanford,4,标准级,0.2,办公用品,美术,193.0,小型企业,长春,吉林,东北,0.04,1,1
"Fellowes 锁柜, 蓝色",Fellowes,4,标准级,0.0,办公用品,收纳具,967.5,小型企业,长春,吉林,东北,0.0,6,1
"Avery 打孔机, 透明",Avery,5,二级,0.4,办公用品,装订机,76.5,消费者,抚顺,辽宁,东北,-0.07,4,1
"KitchenAid 炉灶, 白色",KitchenAid,2,一级,0.4,办公用品,器具,1591.1666666666667,消费者,湖州,浙江,华东,-0.37,6,1
"KitchenAid 烤面包机, 白色",KitchenAid,2,一级,0.4,办公用品,器具,233.5,消费者,湖州,浙江,华东,-0.63,2,1
"三星 信号增强器, 整包",三星,3,二级,0.4,技术,电话,382.72727272727275,消费者,肃州,甘肃,西北,-0.63,11,1
"苹果 音频基座, 全尺寸",苹果,3,二级,0.4,技术,电话,470.8333333333333,消费者,肃州,甘肃,西北,-0.03,6,1
"Office Star 沙滩椅, 红色",Office Star,7,标准级,0.0,家具,椅子,258.8,公司,安庆,安徽,华东,0.25,5,1
"Cardinal 打孔机, 耐用",Cardinal,6,标准级,0.0,办公用品,装订机,141.5,消费者,蒙阴,山东,华东,0.36,2,1
"Sanford 铅笔刀, 混合尺寸",Sanford,2,一级,0.2,办公用品,美术,108.4,公司,合肥,安徽,华东,-0.18,5,1
"施乐 笔记本, 优质",施乐,2,一级,0.0,办公用品,纸张,123.0,公司,合肥,安徽,华东,0.24,3,1
"Enermax 笔记本, 多色",Enermax,2,一级,0.0,办公用品,纸张,140.0,公司,合肥,安徽,华东,0.49,1,1
"Eldon 闹钟, 一包多件",Eldon,2,一级,0.0,家具,用具,264.0,公司,合肥,安徽,华东,0.27,3,1
"Boston 速写本, 混合尺寸",Boston,5,标准级,0.2,办公用品,美术,193.0,消费者,耒阳,湖南,中南,0.15,1,1
"KitchenAid 咖啡研磨机, 银色",KitchenAid,5,标准级,0.0,办公用品,器具,332.0,消费者,耒阳,湖南,中南,0.14,1,1
"Smead 合法证物标签, 白色",Smead,5,标准级,0.0,办公用品,标签,51.75,消费者,秦皇岛,河北,华北,0.06,4,1
"Barricks 会议桌, 长方形",Barricks,5,标准级,0.25,家具,桌子,3166.3333333333335,消费者,秦皇岛,河北,华北,-0.03,6,1
"Acco 打孔机, 回收",Acco,5,标准级,0.0,办公用品,装订机,142.33333333333334,消费者,秦皇岛,河北,华北,0.38,3,1
"StarTech 电话, 白色",StarTech,6,标准级,0.0,技术,设备,340.25,消费者,商丘,河南,中南,0.2,4,1
"Acco 订书机, 回收",Acco,5,标准级,0.0,办公用品,装订机,240.0,公司,齐齐哈尔,黑龙江,东北,0.23,1,1
"Hon 沙滩椅, 红色",Hon,2,一级,0.0,家具,椅子,210.5,公司,巢湖,安徽,华东,0.05,2,1
"Breville 咖啡研磨机, 白色",Breville,2,一级,0.0,办公用品,器具,280.0,公司,巢湖,安徽,华东,0.22,3,1
"KitchenAid 搅拌机, 红色",KitchenAid,7,标准级,0.0,办公用品,器具,461.3333333333333,消费者,巢湖,安徽,华东,0.39,6,1
"苹果 信号增强器, 混合尺寸",苹果,7,标准级,0.0,技术,电话,651.0,消费者,巢湖,安徽,华东,0.37,3,1
"BIC 钢笔, 蓝色",BIC,7,标准级,0.2,办公用品,美术,53.285714285714285,消费者,巢湖,安徽,华东,0.31,7,1
"Kleencut 大剪刀, 锯齿状",Kleencut,7,标准级,0.0,办公用品,用品,203.0,消费者,巢湖,安徽,华东,0.05,3,1
"Deflect-O 门挡, 黑色",Deflect-O,7,标准级,0.0,家具,用具,205.16666666666666,消费者,巢湖,安徽,华东,0.08,6,1
"Stiletto 修剪器, 锯齿状",Stiletto,7,标准级,0.0,办公用品,用品,184.0,消费者,巢湖,安徽,华东,0.06,2,1
"Safco 书库, 白色",Safco,7,标准级,0.0,家具,书架,1830.6666666666667,消费者,巢湖,安徽,华东,0.28,3,1
"SAFCO 沙滩椅, 红色",Safco,7,标准级,0.0,家具,椅子,230.75,消费者,巢湖,安徽,华东,0.49,4,1
"Kraft 马尼拉纸信封, 红色",Kraft,7,标准级,0.0,办公用品,信封,140.125,消费者,巢湖,安徽,华东,0.05,8,1
"松下 喷墨打印机, 红色",松下,7,标准级,0.0,技术,设备,1443.0,消费者,巢湖,安徽,华东,0.39,4,1
"Enermax 备忘录便条, 回收",Enermax,5,二级,0.0,办公用品,纸张,72.66666666666667,公司,北京,北京,华北,0.21,3,1
"Dania 墙角架, 白色",Dania,5,标准级,0.0,家具,书架,581.0,消费者,莱阳,山东,华东,0.31,1,1
"松下 电话, 多色",松下,7,标准级,0.0,技术,设备,396.0,消费者,榆树,吉林,东北,0.0,4,1
"Memorex 路由器, 实惠",Memorex,4,标准级,0.0,技术,配件,1149.0,小型企业,长春,吉林,东北,0.36,8,1
"思科 信号增强器, 全尺寸",思科,4,标准级,0.0,技术,电话,715.0,小型企业,长春,吉林,东北,0.22,1,1
"Tenex 锁柜, 单宽度",Tenex,4,标准级,0.0,办公用品,收纳具,953.0,小型企业,长春,吉林,东北,0.42,2,1
"Acme 开信刀, 蓝色",Acme,3,二级,0.0,办公用品,用品,141.0,消费者,龙泉,云南,西南,0.17,2,1
"Smead 盒, 金属",Smead,3,二级,0.0,办公用品,收纳具,46.0,消费者,龙泉,云南,西南,0.22,3,1
"Sanford 铅笔刀, 整包",Sanford,2,二级,0.0,办公用品,美术,122.0,公司,潍坊,山东,华东,0.25,1,1
"Hoover 微波炉, 黑色",Hoover,4,标准级,0.4,办公用品,器具,862.5714285714286,公司,北票,辽宁,东北,-0.45,7,1
"Safco 古典书架, 金属",Safco,0,当日,0.4,家具,书架,1225.0,消费者,忻州,湖北,中南,-0.42,1,1
"Kraft 邮寄品, 回收",Kraft,2,一级,0.0,办公用品,信封,170.0,公司,吉林市,吉林,东北,0.35,3,1
"Rubvermaid 门挡, 一包多件",Rubbermaid,5,标准级,0.0,家具,用具,204.66666666666666,消费者,天津,天津,华北,0.37,3,1
"Brother 无线传真机, 彩色",Brother,5,标准级,0.0,技术,复印机,1774.6666666666667,消费者,天津,天津,华北,0.48,3,1
"Smead 锁柜, 蓝色",Smead,5,标准级,0.0,办公用品,收纳具,926.0,消费者,天津,天津,华北,0.46,1,1
"Enermax 计划信息表, 回收",Enermax,5,标准级,0.0,办公用品,纸张,105.0,消费者,天津,天津,华北,0.43,1,1
"StarTech 卡片打印机, 多色",StarTech,2,二级,0.0,技术,设备,763.0,消费者,石河子,新疆,西北,0.46,1,1
"Stanley 荧光笔, 混合尺寸",Stanley,2,二级,0.0,办公用品,美术,83.5,消费者,石河子,新疆,西北,0.12,2,1
"罗技 路由器, 可编程",罗技,4,标准级,0.4,技术,配件,696.6666666666666,消费者,温州,浙江,华东,-0.37,3,1
"佳能 无线传真机, 数字化",佳能,4,标准级,0.4,技术,复印机,1059.2857142857142,消费者,温州,浙江,华东,-0.55,7,1
"SAFCO 椅垫, 红色",Safco,4,标准级,0.1,家具,椅子,251.0,公司,湘乡,湖南,中南,0.12,2,1
"Eldon 搁板, 单宽度",Eldon,2,一级,0.0,办公用品,收纳具,226.0,消费者,醴陵,湖南,中南,0.44,1,1
"夏普 墨水, 红色",夏普,2,一级,0.0,技术,复印机,572.2222222222222,消费者,醴陵,湖南,中南,0.1,9,1
"Advantus 橡皮筋, 整包",Advantus,2,一级,0.0,办公用品,系固件,77.4,消费者,醴陵,湖南,中南,0.33,5,1
"Acme 剪刀, 钢",Acme,5,标准级,0.0,办公用品,用品,115.85714285714286,公司,宜春,黑龙江,东北,0.37,7,1
"Novimex 凳子, 每套两件",Novimex,0,当日,0.0,家具,椅子,778.0,消费者,北京,北京,华北,0.12,3,1
"Hon 椅垫, 可调",Hon,0,当日,0.0,家具,椅子,270.75,消费者,北京,北京,华北,0.5,4,1
"Smead 文件夹, 蓝色",Smead,0,当日,0.0,办公用品,收纳具,81.5,消费者,北京,北京,华北,0.41,2,1
"Hon 沙滩椅, 每套两件",Hon,4,二级,0.0,家具,椅子,221.2,消费者,滁州,安徽,华东,0.22,5,1
"Enermax 笔记本, 多色",Enermax,4,二级,0.0,办公用品,纸张,139.5,消费者,滁州,安徽,华东,0.49,4,1
"Accos 夹子, 金属",Accos,6,标准级,0.0,办公用品,系固件,91.0,消费者,昆明,云南,西南,0.5,5,1
"Avery 孔加固材料, 回收",Avery,5,标准级,0.0,办公用品,装订机,22.5,公司,和田,新疆,西北,0.14,2,1
"Deflect-O 相框, 耐用",Deflect-O,5,标准级,0.0,家具,用具,228.25,公司,和田,新疆,西北,0.27,4,1
"柯尼卡 收据打印机, 耐用",柯尼卡,5,标准级,0.0,技术,设备,571.0,公司,和田,新疆,西北,0.44,5,1
"Hewlett 复印机, 每套两件",Hewlett,5,标准级,0.0,技术,复印机,1230.0,公司,和田,新疆,西北,0.47,1,1
"Avery 订书机, 透明",Avery,4,标准级,0.0,办公用品,装订机,225.33333333333334,小型企业,淮南,安徽,华东,0.39,3,1
"Fellowes 文件夹, 单宽度",Fellowes,4,标准级,0.0,办公用品,收纳具,123.4,小型企业,烟台,山东,华东,0.35,5,1
"Kraft 商业信封, 回收",Kraft,2,二级,0.0,办公用品,信封,71.0,小型企业,榆林,陕西,西北,0.32,1,1
"Novimex 运输标签, 红色",Novimex,2,二级,0.0,办公用品,标签,50.375,小型企业,榆林,陕西,西北,0.42,8,1
"Enermax 羊皮纸, 每包 12 个",Enermax,0,当日,0.0,办公用品,纸张,91.25,公司,富拉尔基区,黑龙江,东北,0.38,4,1
"Office Star 沙滩椅, 红色",Office Star,0,当日,0.0,家具,椅子,258.8,公司,富拉尔基区,黑龙江,东北,0.25,5,1
"Stanley 画布, 金属",Stanley,0,当日,0.2,办公用品,美术,189.4,公司,富拉尔基区,黑龙江,东北,0.27,5,1
"Kleencut 尺子, 蓝色",Kleencut,0,当日,0.0,办公用品,用品,63.285714285714285,公司,富拉尔基区,黑龙江,东北,0.17,7,1
"三星 信号增强器, 混合尺寸",三星,6,标准级,0.4,技术,电话,390.5,消费者,常州,江苏,华东,-0.38,4,1
"SanDisk 鼠标, 耐用",SanDisk,6,标准级,0.4,技术,配件,107.83333333333333,消费者,常州,江苏,华东,0.05,6,1
"Deflect-O 灯泡, 黑色",Deflect-O,3,一级,0.0,家具,用具,88.5,消费者,上海,上海,华东,0.23,4,1
"Eaton 令, 回收",Eaton,3,一级,0.0,办公用品,纸张,123.5,消费者,上海,上海,华东,0.46,2,1
"Rogers 锁柜, 金属",Rogers,3,一级,0.0,办公用品,收纳具,983.2,消费者,上海,上海,华东,0.07,5,1
"思科 智能手机, 混合尺寸",思科,3,一级,0.0,技术,电话,659.5,消费者,上海,上海,华东,0.44,2,1
"Fiskars 剪刀, 钢",Fiskars,3,一级,0.0,办公用品,用品,105.33333333333333,消费者,上海,上海,华东,0.12,3,1
"GlobeWeis 马尼拉纸信封, 每套 50 个",GlobeWeis,3,一级,0.0,办公用品,信封,127.75,消费者,上海,上海,华东,0.23,4,1
"Tenex 分层置放架, 优质",Tenex,3,一级,0.0,家具,用具,111.25,消费者,上海,上海,华东,0.48,4,1
"Acco 装订机盖, 回收",Acco,3,一级,0.0,办公用品,装订机,64.0,公司,义马,河南,中南,0.49,2,1
"Cameo 搭扣信封, 回收",Cameo,3,一级,0.0,办公用品,信封,38.666666666666664,公司,义马,河南,中南,0.01,3,1
"BIC 钢笔, 整包",BIC,6,标准级,0.0,办公用品,美术,68.0,消费者,莆田,福建,华东,0.09,2,1
"摩托罗拉 办公室电话机, 蓝色",摩托罗拉,5,二级,0.0,技术,电话,334.9,公司,北京,北京,华北,0.0,10,1
"Harbour Creations 文件夹标签, 白色",Harbour Creations,4,二级,0.0,办公用品,标签,40.8,消费者,南阳,河南,中南,0.42,5,1
"Memorex 记忆卡, 耐用",Memorex,4,二级,0.0,技术,配件,478.0,消费者,南阳,河南,中南,0.31,2,1
"Enermax 令, 每包 12 个",Enermax,4,二级,0.0,办公用品,纸张,152.0,消费者,南阳,河南,中南,0.11,2,1
"摩托罗拉 充电器, 全尺寸",摩托罗拉,4,标准级,0.4,技术,电话,1803.1666666666667,消费者,襄樊,湖北,中南,-0.57,6,1
"Rogers 文件夹, 工业",Rogers,4,标准级,0.0,办公用品,收纳具,145.5,消费者,襄樊,湖北,中南,0.11,2,1
"Binney & Smith 速写本, 蓝色",Binney & Smith,4,标准级,0.8,办公用品,美术,43.25,消费者,襄樊,湖北,中南,-1.55,4,1
"Cardinal 装订机, 耐用",Cardinal,4,标准级,0.4,办公用品,装订机,43.0,消费者,襄樊,湖北,中南,-0.25,1,1
"罗技 键盘, 回收",罗技,5,标准级,0.4,技术,配件,196.5,消费者,凤城,辽宁,东北,-0.25,2,1
"Fiskars 修剪器, 工业",Fiskars,5,标准级,0.4,办公用品,用品,123.0,消费者,凤城,辽宁,东北,-0.58,4,1
"Elite 剪刀, 锯齿状",Elite,5,标准级,0.4,办公用品,用品,54.0,消费者,凤城,辽宁,东北,-0.25,2,1
"Sanford 铅笔刀, 混合尺寸",Sanford,3,一级,0.2,办公用品,美术,108.5,消费者,浯溪,湖南,中南,-0.18,2,1
"Acco 孔加固材料, 回收",Acco,3,一级,0.0,办公用品,装订机,32.666666666666664,消费者,浯溪,湖南,中南,0.02,3,1
"Barricks 培训桌, 组装",Barricks,2,一级,0.25,家具,桌子,1119.0,消费者,邯郸,河北,华北,0.01,2,1
"Tenex 文件夹, 蓝色",Tenex,2,一级,0.0,办公用品,收纳具,108.33333333333333,消费者,邯郸,河北,华北,0.21,3,1
"Enermax 键区, 实惠",Enermax,2,一级,0.0,技术,配件,267.5,消费者,邯郸,河北,华北,0.02,4,1
"诺基亚 音频基座, 混合尺寸",诺基亚,2,一级,0.0,技术,电话,791.5,消费者,邯郸,河北,华北,0.43,2,1
"Safco 柜, 白色",Safco,5,二级,0.0,家具,书架,799.6,公司,阳江,广东,中南,0.1,5,1
"Advantus 橡皮筋, 金属",Advantus,5,二级,0.0,办公用品,系固件,78.0,公司,阳江,广东,中南,0.03,3,1
"Ibico 标签, 回收",Ibico,5,二级,0.0,办公用品,装订机,43.5,公司,阳江,广东,中南,0.26,2,1
"Cameo 外皮和封条, 回收",Cameo,4,标准级,0.0,办公用品,信封,92.4,小型企业,许昌,河南,中南,0.29,5,1
"Wilson Jones 孔加固材料, 透明",Wilson Jones,6,标准级,0.0,办公用品,装订机,18.625,消费者,北京,北京,华北,0.4,8,1
"Eaton 羊皮纸, 优质",Eaton,2,一级,0.0,办公用品,纸张,63.0,小型企业,汪清,吉林,东北,0.48,3,1
"BIC 速写本, 混合尺寸",BIC,4,二级,0.0,办公用品,美术,242.0,公司,天津,天津,华北,0.2,2,1
"Lesro 会议桌, 白色",Lesro,5,标准级,0.25,家具,桌子,3009.0,消费者,敦化,吉林,东北,0.04,1,1
"Binney & Smith 速写本, 蓝色",Binney & Smith,4,标准级,0.2,办公用品,美术,172.85714285714286,消费者,合肥,安徽,华东,0.36,7,1
"Cameo 马尼拉纸信封, 红色",Cameo,5,标准级,0.0,办公用品,信封,142.5,公司,湖州,浙江,华东,0.09,6,1
"Advantus 橡皮筋, 整包",Advantus,5,标准级,0.4,办公用品,系固件,46.333333333333336,公司,湖州,浙江,华东,-0.12,3,1
"夏普 墨水, 数字化",夏普,5,标准级,0.4,技术,复印机,347.0,公司,湖州,浙江,华东,-0.37,1,1
"Accos 橡皮筋, 每包 12 个",Accos,7,标准级,0.0,办公用品,系固件,75.33333333333333,公司,鸡西,黑龙江,东北,0.16,3,1
"Smead 文件车, 蓝色",Smead,7,标准级,0.0,办公用品,收纳具,599.0,公司,鸡西,黑龙江,东北,0.38,2,1
"Sanford 画布, 蓝色",Sanford,7,标准级,0.2,办公用品,美术,188.5,公司,鸡西,黑龙江,东北,-0.14,2,1
"Stanley 速写本, 混合尺寸",Stanley,7,标准级,0.2,办公用品,美术,178.0,公司,鸡西,黑龙江,东北,-0.03,1,1
"Stockwell 按钉, 金属",Stockwell,7,标准级,0.0,办公用品,系固件,66.0,公司,鸡西,黑龙江,东北,0.46,2,1
"Stiletto 剪刀, 蓝色",Stiletto,7,标准级,0.0,办公用品,用品,110.16666666666667,公司,鸡西,黑龙江,东北,0.19,12,1
"Stockwell 按钉, 混合尺寸",Stockwell,2,二级,0.0,办公用品,系固件,53.0,公司,厦门,福建,华东,0.5,1,1
"Avery 运输标签, 红色",Avery,2,二级,0.0,办公用品,标签,54.5,公司,厦门,福建,华东,0.12,4,1
"思科 智能手机, 蓝色",思科,2,二级,0.0,技术,电话,646.0,公司,厦门,福建,华东,0.2,2,1
"Kraft 外皮和封条, 每套 50 个",Kraft,7,标准级,0.0,办公用品,信封,95.6,消费者,大庆,黑龙江,东北,0.0,5,1
"Breville 冰箱, 银色",Breville,4,标准级,0.4,办公用品,器具,1456.0,消费者,椒江,浙江,华东,-0.32,2,1
"Eaton 羊皮纸, 每包 12 个",Eaton,4,标准级,0.0,办公用品,纸张,82.33333333333333,消费者,椒江,浙江,华东,0.15,3,1
"Jiffy 局间信封, 银色",Jiffy,4,标准级,0.0,办公用品,信封,228.0,消费者,椒江,浙江,华东,0.13,3,1
"Memorex 路由器, 耐用",Memorex,6,标准级,0.4,技术,配件,690.0,消费者,成都,四川,西南,0.02,5,1
"Dania 柜, 黑色",Dania,6,标准级,0.4,家具,书架,399.8,消费者,成都,四川,西南,-0.25,5,1
"苹果 信号增强器, 全尺寸",苹果,6,标准级,0.4,技术,电话,386.0,消费者,成都,四川,西南,0.05,2,1
"Eaton 令, 每包 12 个",Eaton,6,标准级,0.0,办公用品,纸张,143.2,消费者,成都,四川,西南,0.32,5,1
"Novimex 文件夹标签, 耐用",Novimex,7,标准级,0.0,办公用品,标签,40.0,消费者,梨树,吉林,东北,0.13,1,1
"GlobeWeis 商业信封, 每套 50 个",GlobeWeis,3,二级,0.0,办公用品,信封,81.0,消费者,本溪,辽宁,东北,0.36,1,1
"Fellowes 锁柜, 金属",Fellowes,5,标准级,0.0,办公用品,收纳具,963.3333333333334,消费者,湛江,广东,中南,0.01,3,1
"Avery 有色标签, 红色",Avery,3,一级,0.0,办公用品,标签,61.333333333333336,小型企业,济南,山东,华东,0.17,3,1
"Jiffy 局间信封, 红色",Jiffy,3,一级,0.0,办公用品,信封,233.28571428571428,小型企业,济南,山东,华东,0.06,7,1
"Tenex 框架, 优质",Tenex,3,一级,0.0,家具,用具,507.0,小型企业,济南,山东,华东,0.06,2,1
"柯尼卡 打印机, 红色",柯尼卡,4,标准级,0.4,技术,设备,742.0,公司,武汉,湖北,中南,-0.1,3,1
"Cardinal 装订机盖, 回收",Cardinal,4,标准级,0.0,办公用品,装订机,57.666666666666664,消费者,泉州,福建,华东,0.5,3,1
"Stanley 记号笔, 蓝色",Stanley,7,标准级,0.2,办公用品,美术,83.0,公司,涟源,湖南,中南,0.07,1,1
"Harbour Creations 沙滩椅, 每套两件",Harbour Creations,5,标准级,0.1,家具,椅子,268.3333333333333,小型企业,东山,广东,中南,0.1,6,1
"Rubvermaid 分层置放架, 黑色",Rubbermaid,1,一级,0.4,家具,用具,70.375,小型企业,本溪,辽宁,东北,-0.32,8,1
"Hewlett 个人复印机, 每套两件",Hewlett,6,标准级,0.0,技术,复印机,673.5,小型企业,天津,天津,华北,0.44,2,1
"三星 智能手机, 混合尺寸",三星,3,一级,0.4,技术,电话,353.0,消费者,南充,四川,西南,-0.38,4,1
"Eldon 盘, 金属",Eldon,3,二级,0.0,办公用品,收纳具,219.5,消费者,福州,福建,华东,0.45,2,1
"施乐 令, 每包 12 个",施乐,3,二级,0.0,办公用品,纸张,142.25,消费者,福州,福建,华东,0.28,4,1
"佳能 复印机, 每套两件",佳能,3,二级,0.0,技术,复印机,1223.0,消费者,福州,福建,华东,0.27,1,1
"思科 办公室电话机, 混合尺寸",思科,3,二级,0.0,技术,电话,388.75,消费者,福州,福建,华东,0.04,4,1
"Smead 文件夹标签, 白色",Smead,3,二级,0.0,办公用品,标签,41.42857142857143,消费者,福州,福建,华东,0.11,7,1
"Fiskars 尺子, 钢",Fiskars,3,二级,0.0,办公用品,用品,64.5,消费者,福州,福建,华东,0.37,2,1
"Hoover 烤面包机, 黑色",Hoover,3,一级,0.0,办公用品,器具,387.75,消费者,南宁,广西,中南,0.48,4,1
"GlobeWeis 搭扣信封, 银色",GlobeWeis,3,一级,0.0,办公用品,信封,57.5,消费者,南宁,广西,中南,0.39,2,1
"Rogers 盒, 工业",Rogers,3,一级,0.0,办公用品,收纳具,114.16666666666667,消费者,安阳,河南,中南,0.28,6,1
"惠普 墨水, 每套两件",惠普,7,标准级,0.0,技术,复印机,600.6666666666666,公司,鸡西,黑龙江,东北,0.03,3,1
"Dania 墙角架, 传统",Dania,7,标准级,0.0,家具,书架,569.6,公司,鸡西,黑龙江,东北,0.17,5,1
"SanDisk 计划信息表, 每包 12 个",SanDisk,5,标准级,0.0,办公用品,纸张,130.5,消费者,天津,天津,华北,0.05,2,1
"Memorex 记忆卡, 实惠",Memorex,5,标准级,0.0,技术,配件,477.0,消费者,天津,天津,华北,0.02,1,1
"Kraft 局间信封, 红色",Kraft,4,标准级,0.0,办公用品,信封,235.0,小型企业,上海,上海,华东,0.11,1,1
"Fiskars 剪刀, 钢",Fiskars,3,一级,0.4,办公用品,用品,63.0,公司,沈阳,辽宁,东北,-0.47,2,1
"Hoover 炉灶, 红色",Hoover,3,一级,0.4,办公用品,器具,1592.0,公司,沈阳,辽宁,东北,-0.42,1,1
"Stiletto 尺子, 锯齿状",Stiletto,3,一级,0.4,办公用品,用品,32.5,公司,沈阳,辽宁,东北,-0.42,4,1
"SanDisk 备忘录便条, 优质",SanDisk,3,一级,0.0,办公用品,纸张,79.16666666666667,公司,沈阳,辽宁,东北,0.05,6,1
"Hamilton Beach 冰箱, 银色",Hamilton Beach,4,标准级,0.4,办公用品,器具,1402.5,公司,武汉,湖北,中南,-0.5,2,1
"Tenex 相框, 黑色",Tenex,4,标准级,0.4,家具,用具,145.0,公司,武汉,湖北,中南,-0.3,1,1
"Dania 搁架, 黑色",Dania,4,标准级,0.4,家具,书架,478.0,公司,武汉,湖北,中南,0.1,2,1
