brand,days,discount,category,sub_category,price,user_type,user_city,profit,sell_num,label
30,2,1,1,1,0,2,331031,0,0,1
4,5,0,3,2,0,2,330001,2,2,1
56,6,1,1,4,0,2,220000,0,0,1
11,6,1,2,7,0,2,220000,0,2,1
14,6,1,1,3,0,2,220000,0,0,1
16,6,1,1,10,0,0,660006,0,1,1
14,2,1,1,3,0,0,330004,0,0,1
13,2,0,1,1,0,0,330004,2,0,1
25,6,1,3,2,0,0,220010,0,0,1
2,3,1,1,1,0,1,114001,0,2,1
11,3,1,2,7,2,1,114001,0,1,1
64,3,1,1,3,0,1,114001,0,0,1
41,4,1,1,13,2,0,332008,0,1,1
3,4,1,1,1,0,0,332008,0,0,1
21,0,1,1,13,2,0,221004,0,0,1
55,5,1,2,7,0,0,331008,0,2,1
67,5,1,1,10,0,0,331008,0,2,1
3,5,1,1,1,0,2,552002,0,0,1
48,5,1,2,9,0,2,552002,0,1,1
35,5,1,3,11,1,2,552002,0,2,1
33,5,1,1,15,1,2,552002,0,2,1
15,5,1,2,9,0,2,552002,0,0,1
21,4,1,1,13,0,0,114001,0,2,1
64,4,1,1,3,0,0,331016,0,0,1
4,7,1,1,8,0,0,113008,0,1,1
40,7,0,3,2,2,0,113008,2,0,1
29,3,1,1,13,2,2,332005,0,2,1
19,3,0,1,4,0,2,332005,2,1,1
23,3,1,1,13,2,2,332005,0,1,1
2,5,0,1,1,0,0,330001,2,0,1
4,5,0,3,2,2,0,330001,0,0,1
6,4,1,3,12,2,2,660004,0,0,1
74,4,1,3,12,0,2,660004,0,0,1
19,4,1,1,4,0,2,660004,0,0,1
7,6,1,2,5,2,0,331005,0,2,1
33,4,1,1,15,0,2,331023,0,2,1
46,4,1,2,5,2,2,331023,0,1,1
57,0,1,2,9,2,1,333006,0,0,1
8,0,1,2,5,2,1,333006,0,0,1
52,4,1,1,14,0,0,330003,0,2,1
15,4,1,2,9,2,0,330003,0,0,1
48,4,1,2,9,0,0,330003,0,0,1
4,4,1,1,8,0,0,330003,0,0,1
71,3,0,3,17,2,0,551000,0,0,1
22,4,1,3,12,0,2,331008,0,0,1
47,4,1,2,5,1,0,333000,0,0,1
16,4,1,1,10,0,0,333000,0,0,1
39,6,1,1,6,0,0,331008,0,2,1
22,4,0,3,12,0,0,222000,2,0,1
31,4,0,2,7,0,0,222000,2,0,1
4,5,1,3,2,0,1,330002,0,0,1
31,0,1,2,7,1,1,332017,0,0,1
21,5,1,1,13,0,0,334000,0,2,1
49,6,0,3,11,0,1,330017,0,0,1
2,3,0,1,1,0,1,334013,2,0,1
65,6,0,3,11,2,1,222013,2,2,1
6,6,0,1,4,0,1,222013,2,1,1
18,5,0,3,17,1,0,110001,0,0,1
36,4,1,2,16,0,0,220002,0,1,1
18,4,1,1,8,0,0,220002,0,2,1
4,3,0,3,2,0,0,332017,2,0,1
18,3,0,3,2,2,0,332017,0,0,1
60,3,1,1,3,0,0,332017,0,2,1
30,3,0,1,1,0,0,332017,0,2,1
15,3,1,1,3,0,0,332017,0,2,1
6,3,0,1,4,0,0,332017,2,0,1
62,3,0,1,15,2,0,332017,0,0,1
23,4,1,1,13,0,1,220000,0,0,1
39,4,1,1,6,0,1,331001,0,0,1
65,4,1,3,11,2,1,331001,0,1,1
13,4,1,1,8,0,1,331001,0,1,1
18,4,1,3,2,1,1,331001,0,2,1
6,4,1,1,4,0,1,331001,0,2,1
14,4,1,1,3,0,2,222016,0,2,1
33,6,1,1,15,0,0,336001,0,0,1
48,6,1,2,9,2,0,336001,0,1,1
53,5,2,1,14,0,0,332000,1,0,1
45,4,0,1,10,0,2,334010,2,1,1
63,2,1,3,12,0,2,111000,0,0,1
30,2,1,1,1,0,2,111000,0,2,1
25,2,1,3,2,0,2,111000,0,2,1
21,0,1,1,13,2,1,110008,0,1,1
45,0,1,1,10,0,1,110008,0,0,1
2,3,0,1,1,0,0,332016,2,0,1
33,4,1,1,15,1,1,332011,0,1,1
23,4,1,1,13,0,0,334006,0,0,1
12,2,0,2,7,0,0,330014,2,0,1
42,2,0,1,4,0,0,330014,2,0,1
11,2,0,2,7,1,0,330014,2,0,1
1,2,0,1,1,0,0,330014,2,0,1
14,2,1,1,3,0,0,330014,0,2,1
13,2,0,1,1,0,0,330014,0,0,1
37,2,0,2,16,2,0,330014,2,1,1
66,5,1,1,15,0,0,111000,0,2,1
66,5,1,1,15,1,0,111000,0,1,1
4,5,1,1,8,0,0,111000,0,0,1
33,4,0,1,15,0,2,330013,2,0,1
23,4,0,3,12,0,2,330013,2,2,1
6,4,0,1,4,0,2,330013,2,2,1
5,3,1,1,3,0,2,330001,0,0,1
17,0,0,3,2,0,0,113002,2,1,1
23,6,1,1,13,0,2,331000,0,2,1
60,6,1,1,3,0,2,331000,0,1,1
26,6,1,3,11,2,2,331000,0,1,1
54,6,1,1,10,0,2,331000,0,1,1
29,3,1,1,8,0,2,330008,0,0,1
3,6,1,1,1,0,2,331024,0,1,1
63,6,1,3,12,0,2,331024,0,0,1
58,6,1,2,16,0,2,331024,0,2,1
43,6,0,1,14,0,2,331024,2,0,1
35,3,1,3,11,2,0,331015,0,0,1
9,4,1,1,6,0,0,220000,0,1,1
25,4,0,3,2,0,0,550009,2,2,1
45,4,0,1,10,0,0,550009,2,2,1
72,3,2,3,17,2,2,332011,2,2,1
47,4,1,2,5,2,0,336001,0,2,1
35,4,1,3,11,2,0,336001,0,2,1
13,4,1,1,1,0,0,336001,0,2,1
8,4,1,2,5,2,0,336001,0,0,1
7,4,1,2,5,2,0,336001,0,0,1
27,1,2,1,14,0,1,550003,1,0,1
5,6,1,1,3,0,0,112000,0,0,1
29,5,1,1,13,0,2,334017,0,0,1
23,5,1,1,13,0,2,334017,0,0,1
46,5,1,2,5,2,2,334017,0,0,1
1,5,1,1,1,0,0,114008,0,0,1
4,5,1,3,2,0,0,114008,0,2,1
23,2,1,1,13,0,0,222017,0,0,1
43,6,0,1,14,0,0,221015,0,0,1
4,5,1,3,2,2,0,220000,0,0,1
33,3,1,1,15,0,2,335002,0,0,1
68,4,1,1,6,0,0,220008,0,0,1
56,4,1,1,4,0,0,220008,0,0,1
39,2,1,1,6,0,0,332015,0,0,1
22,0,1,1,13,0,1,334014,0,2,1
63,0,0,3,12,0,1,334014,2,0,1
10,0,1,1,6,0,1,334014,0,1,1
22,5,1,3,12,0,0,112000,0,1,1
2,5,1,1,1,0,0,112000,0,0,1
8,6,1,2,5,2,1,660000,0,0,1
25,0,0,3,2,0,0,332018,2,0,1
41,3,1,1,13,0,2,331006,0,0,1
27,5,2,1,14,0,2,222017,1,2,1
39,5,1,1,6,0,2,222017,0,0,1
14,7,1,2,9,2,0,331008,0,0,1
3,7,1,1,1,0,0,331008,0,0,1
13,5,1,1,8,0,0,662001,0,2,1
2,5,0,1,1,0,0,662001,0,0,1
74,5,0,3,12,0,0,662001,2,2,1
43,5,2,1,14,0,0,662001,2,0,1
2,3,1,1,1,0,0,336008,0,0,1
9,6,1,1,6,0,0,112000,0,1,1
18,6,1,3,2,2,0,112000,0,1,1
62,6,1,1,15,1,0,112000,0,0,1
7,7,0,2,5,0,1,113009,0,2,1
22,7,0,3,12,0,1,113009,2,0,1
10,7,1,1,6,0,1,113009,0,0,1
5,7,1,1,3,0,1,113009,0,0,1
38,6,1,2,7,0,0,333005,0,2,1
51,7,0,1,15,0,1,222013,2,2,1
54,0,0,1,10,0,0,222010,2,0,1
33,4,0,1,15,2,0,330015,2,0,1
41,4,1,1,13,0,0,222000,0,1,1
22,4,1,1,13,0,1,331045,0,1,1
40,3,1,1,8,0,1,220008,0,2,1
63,3,1,3,12,0,1,220008,0,1,1
1,3,1,1,1,0,1,220008,0,1,1
36,4,1,2,16,0,0,331005,0,0,1
22,2,1,1,13,0,2,221038,0,0,1
42,2,0,1,4,0,0,330001,0,0,1
22,7,1,3,12,0,2,221010,0,0,1
17,4,1,3,2,1,2,335003,0,0,1
4,4,1,3,2,2,2,335003,0,0,1
13,4,1,1,1,0,2,220003,0,1,1
19,4,0,1,4,0,0,222000,2,0,1
37,4,0,2,16,0,0,222000,0,0,1
2,4,0,1,1,0,0,222000,2,0,1
30,2,0,1,1,0,2,222017,2,0,1
57,5,0,2,9,0,0,330016,2,2,1
69,5,0,2,16,0,0,330016,2,2,1
45,4,0,1,10,0,1,662000,2,0,1
12,4,1,2,7,1,1,331019,0,2,1
56,4,0,1,4,0,1,222023,2,0,1
63,4,1,3,12,0,0,660000,0,2,1
3,4,1,1,1,0,0,660000,0,0,1
13,4,1,1,1,0,0,331032,0,0,1
19,6,1,1,4,0,0,336009,0,2,1
41,6,1,1,13,2,0,336009,0,0,1
5,2,1,1,3,0,0,332014,0,1,1
53,2,2,1,14,0,0,332014,1,0,1
52,4,1,1,14,0,2,112000,0,0,1
26,4,1,3,11,2,2,112000,0,2,1
5,6,1,1,3,0,2,333000,0,1,1
29,3,1,1,13,2,0,331008,0,0,1
1,2,0,1,1,0,0,332014,2,1,1
46,3,0,2,5,2,1,550003,2,1,1
13,3,0,1,1,0,1,550003,2,0,1
1,3,0,1,1,0,1,550003,2,0,1
27,3,2,1,14,0,1,550003,1,2,1
9,2,1,1,6,0,2,112000,0,0,1
6,5,0,3,12,0,0,222015,2,2,1
38,6,0,2,7,0,2,222018,2,0,1
13,2,1,1,1,0,1,111000,0,0,1
23,4,1,3,12,0,2,331012,0,0,1
15,5,1,2,9,2,2,332009,0,0,1
19,4,1,1,4,0,0,221009,0,0,1
58,4,1,2,16,1,0,221009,0,0,1
6,4,1,3,12,2,0,221009,0,0,1
51,4,0,1,15,1,1,222010,0,1,1
47,4,0,2,5,2,1,222010,2,2,1
50,4,1,1,6,0,1,222010,0,2,1
13,4,0,1,1,0,1,222010,2,0,1
14,5,1,1,3,0,1,332017,0,0,1
74,5,1,3,12,0,1,332017,0,0,1
13,5,1,1,1,0,1,332017,0,0,1
14,2,1,1,3,0,0,331008,0,0,1
21,2,1,1,13,2,0,331008,0,2,1
22,4,1,1,13,2,1,330001,0,2,1
13,6,1,1,1,0,0,331007,0,0,1
13,6,1,1,1,0,0,331007,0,0,1
9,3,1,1,6,0,0,330001,0,0,1
68,4,1,1,6,0,2,336010,0,2,1
59,4,1,2,9,0,2,336010,0,2,1
18,4,1,3,2,0,2,336010,0,0,1
56,6,1,1,4,0,0,332010,0,2,1
59,6,1,2,9,0,0,332010,0,0,1
70,2,2,3,17,1,2,550005,2,0,1
19,2,0,1,4,0,2,550005,2,0,1
14,2,1,1,3,0,2,550005,0,2,1
66,2,1,1,15,0,2,331040,0,0,1
44,7,1,2,16,2,2,331020,0,0,1
21,2,1,1,13,0,2,550000,0,1,1
54,2,0,1,10,0,2,550000,2,2,1
9,5,1,1,6,0,0,333000,0,0,1
61,2,1,1,15,1,1,334009,0,0,1
1,2,1,1,1,0,1,334009,0,2,1
4,5,1,3,2,1,2,110002,0,0,1
2,5,1,1,1,0,2,110002,0,2,1
63,7,1,3,12,0,0,552000,0,2,1
25,7,1,3,2,0,0,552000,0,0,1
71,7,0,3,17,1,0,552000,0,2,1
3,7,1,1,1,0,0,552000,0,1,1
63,7,1,3,12,0,2,114006,0,2,1
4,7,1,3,2,2,2,114006,0,0,1
18,7,0,3,17,1,2,114006,0,2,1
48,5,0,2,9,0,2,334014,2,0,1
47,5,0,2,5,2,2,334014,2,1,1
65,4,1,3,11,2,2,333000,0,1,1
43,4,1,1,14,0,2,333000,0,0,1
12,4,1,2,7,1,2,333000,0,0,1
18,3,1,3,2,0,1,552002,0,2,1
63,3,1,3,12,0,1,552002,0,0,1
40,4,1,1,8,0,1,111000,0,0,1
29,4,1,1,8,0,1,111000,0,0,1
56,4,1,1,4,0,1,111000,0,0,1
52,4,1,1,14,0,1,111000,0,2,1
69,4,1,2,16,2,1,111000,0,0,1
9,4,1,1,6,0,1,111000,0,2,1
7,4,1,2,5,1,1,111000,0,0,1
6,7,0,3,12,0,1,113002,2,0,1
10,7,1,1,6,0,1,113002,0,2,1
17,7,0,3,11,0,1,113002,0,1,1
19,7,0,1,4,0,1,113002,2,0,1
22,7,1,1,13,2,0,111003,0,0,1
40,7,1,1,8,0,0,111003,0,0,1
14,5,1,1,3,0,2,550000,0,0,1
26,5,0,3,11,2,2,550000,2,0,1
2,5,0,1,1,0,2,550000,2,2,1
49,4,0,3,11,2,0,330008,2,2,1
31,7,1,2,7,2,2,221017,0,2,1
13,3,1,1,1,0,0,110009,0,2,1
17,3,1,3,11,2,0,110009,0,2,1
40,6,1,1,8,0,2,330001,0,0,1
12,4,0,2,7,2,0,334001,2,0,1
50,4,1,1,6,0,0,334001,0,0,1
7,7,1,2,5,2,0,221009,0,0,1
61,3,0,1,15,0,1,334001,0,1,1
40,7,1,3,2,0,1,336009,0,2,1
56,7,1,1,4,0,1,336009,0,2,1
31,6,0,2,7,2,0,662005,0,2,1
28,6,2,1,14,0,0,662005,1,0,1
14,2,1,1,3,0,1,333003,0,0,1
19,2,1,1,4,0,1,333003,0,0,1
25,6,1,3,2,0,0,114001,0,0,1
17,6,1,3,2,1,0,114001,0,0,1
13,6,1,1,8,0,0,114001,0,2,1
60,2,1,1,3,0,0,331013,0,0,1
33,6,0,1,15,0,2,330017,0,0,1
42,6,0,1,4,0,2,330017,2,0,1
29,5,1,1,8,0,1,331000,0,0,1
11,4,1,2,7,0,1,333007,0,2,1
61,5,0,1,15,1,0,113010,0,0,1
13,5,0,1,1,0,0,113010,2,2,1
18,7,0,3,2,0,1,550010,0,0,1
2,7,0,1,1,0,1,550010,0,0,1
26,7,0,3,11,0,1,550010,2,0,1
30,7,0,1,1,0,1,550010,2,2,1
51,3,0,1,15,0,1,334009,0,0,1
4,3,0,3,2,0,1,334009,0,0,1
30,3,0,1,1,0,1,334009,0,0,1
15,6,1,1,3,0,1,221001,0,1,1
1,5,1,1,1,0,1,332008,0,0,1
21,3,1,1,13,2,0,664000,0,0,1
15,4,1,1,3,0,0,220006,0,0,1
15,4,1,1,3,0,0,220006,0,1,1
9,6,1,1,6,0,0,660006,0,0,1
43,4,0,1,14,0,2,220003,0,1,1
42,2,1,1,4,0,0,220012,0,0,1
39,2,1,1,6,0,0,220012,0,0,1
16,4,1,1,10,0,0,334003,0,0,1
28,4,0,1,14,0,0,334003,0,2,1
4,4,1,1,8,0,0,334003,0,0,1
35,4,1,3,11,2,0,334003,0,1,1
16,1,1,1,10,0,0,331014,0,0,1
30,1,1,1,1,0,0,331014,0,0,1
10,4,1,1,6,0,0,550001,0,0,1
26,4,0,3,11,0,0,550001,2,0,1
2,4,0,1,1,0,0,550001,0,2,1
68,2,1,1,6,0,2,222000,0,0,1
17,2,0,3,2,0,2,222000,2,1,1
52,6,0,1,14,0,2,331043,2,2,1
5,4,1,1,3,0,2,110005,0,0,1
33,1,1,1,15,0,0,333014,0,0,1
55,2,1,2,7,1,1,332016,0,2,1
65,2,1,3,11,2,1,332016,0,0,1
60,2,1,1,3,0,1,332016,0,0,1
2,4,1,1,1,0,1,331014,0,0,1
6,4,1,1,4,0,1,331014,0,0,1
39,4,1,1,6,0,1,331014,0,0,1
61,4,1,1,15,1,1,331014,0,0,1
28,5,2,1,14,0,1,334015,1,0,1
63,2,0,3,12,0,2,222026,0,1,1
42,2,1,1,4,0,0,331008,0,2,1
74,2,1,3,12,0,0,331008,0,0,1
32,6,1,2,5,2,2,110008,0,0,1
40,5,1,3,2,2,0,335001,0,2,1
14,5,1,1,3,0,0,335001,0,2,1
21,4,1,1,13,2,2,333000,0,2,1
2,4,1,1,1,0,2,333000,0,0,1
43,4,2,1,14,0,1,550003,1,0,1
30,4,0,1,1,0,1,550003,2,2,1
42,5,1,1,4,0,1,331025,0,0,1
26,4,1,3,11,2,0,331001,0,0,1
7,4,0,2,5,2,1,334002,0,0,1
32,4,0,2,5,2,1,334002,2,1,1
68,4,1,1,6,0,1,334002,0,0,1
34,5,1,1,10,0,2,552002,0,0,1
28,5,1,1,14,0,2,552002,0,1,1
40,5,1,3,2,0,2,552002,0,2,1
5,5,1,1,3,0,2,552002,0,0,1
22,3,1,3,12,0,0,332019,0,0,1
30,2,0,1,1,0,0,222000,2,0,1
2,5,0,1,1,0,1,222010,2,1,1
3,5,0,1,1,0,1,222010,2,0,1
55,5,0,2,7,2,1,222010,2,1,1
33,6,1,1,15,1,0,331008,0,2,1
18,7,1,3,2,2,0,331034,0,2,1
50,7,1,1,6,0,0,331034,0,2,1
40,7,1,3,2,2,0,331034,0,0,1
59,4,0,2,9,2,2,222000,2,0,1
65,4,0,3,11,2,2,222000,0,2,1
14,4,0,2,9,2,2,222000,2,2,1
31,2,1,2,7,0,0,330002,0,0,1
55,2,1,2,7,0,0,330002,0,0,1
9,6,1,1,6,0,2,111000,0,2,1
8,6,1,2,5,2,0,331006,0,2,1
22,4,1,3,12,2,2,110010,0,0,1
7,4,1,2,5,1,2,110010,0,0,1
52,4,0,1,14,0,0,333005,0,0,1
51,4,1,1,15,1,0,333005,0,0,1
23,4,1,3,12,0,0,333005,0,2,1
23,4,1,1,13,2,1,112000,0,0,1
18,0,1,3,2,1,0,336011,0,0,1
64,4,1,1,3,0,0,330001,0,0,1
17,4,0,3,2,0,1,332016,2,2,1
49,4,0,3,11,2,1,332016,2,2,1
22,4,1,1,13,0,1,332016,0,2,1
27,4,0,1,14,0,1,221009,0,0,1
41,4,1,1,13,2,1,221009,0,2,1
13,5,0,1,1,0,0,222001,0,2,1
51,2,0,1,15,1,0,334013,2,2,1
51,2,0,1,15,0,0,334013,2,0,1
55,3,0,2,7,0,0,662001,2,1,1
31,3,0,2,7,2,0,662001,0,2,1
25,7,1,3,2,0,2,336010,0,2,1
30,6,1,1,1,0,0,331035,0,0,1
27,2,0,1,14,0,2,336001,2,2,1
60,2,1,1,3,0,2,336001,0,0,1
15,2,1,1,3,0,2,336001,0,0,1
22,2,1,3,12,0,2,336001,0,0,1
43,5,0,1,14,0,0,334010,0,0,1
51,5,1,1,15,0,0,334010,0,0,1
29,5,1,1,8,0,0,110009,0,2,1
71,5,0,3,17,1,0,110009,0,2,1
1,5,1,1,1,0,0,110009,0,0,1
69,6,1,2,16,0,0,332013,0,2,1
1,5,1,1,1,0,2,220030,0,0,1
18,2,1,3,2,0,2,336012,0,0,1
61,2,1,1,15,0,2,336012,0,0,1
51,7,1,1,15,2,0,336012,0,2,1
31,7,1,2,7,2,0,336012,0,0,1
52,7,0,1,14,0,0,336012,0,1,1
34,7,1,1,10,0,0,336012,0,0,1
63,7,1,3,12,0,0,336012,0,2,1
54,7,1,1,10,0,0,336012,0,0,1
17,7,1,3,11,1,0,336012,0,0,1
17,7,1,3,2,0,0,336012,0,2,1
9,7,1,1,6,0,0,336012,0,1,1
37,7,1,2,16,1,0,336012,0,2,1
15,5,1,1,3,0,2,111000,0,0,1
65,5,1,3,11,2,0,331031,0,0,1
37,7,1,2,16,0,0,221018,0,2,1
48,4,1,2,9,2,1,221009,0,1,1
12,4,1,2,7,2,1,221009,0,0,1
23,4,1,1,13,2,1,221009,0,0,1
45,3,1,1,10,0,0,552005,0,0,1
29,3,1,1,13,0,0,552005,0,0,1
27,2,1,1,14,0,2,331003,0,0,1
33,4,0,1,15,2,2,222019,2,1,1
17,0,0,3,11,2,0,330018,2,0,1
9,2,1,1,6,0,2,221017,0,0,1
74,5,1,3,12,0,0,112000,0,0,1
8,5,1,2,5,1,0,112000,0,0,1
29,5,1,1,13,2,0,112000,0,0,1
15,5,1,1,3,0,0,112000,0,0,1
69,2,1,2,16,2,0,664000,0,0,1
28,2,1,1,14,0,0,664000,0,0,1
59,4,0,2,9,2,0,334003,2,0,1
47,4,0,2,5,2,0,334003,2,1,1
17,4,1,3,2,0,2,334017,0,0,1
22,2,1,1,13,0,0,334018,0,0,1
46,2,1,2,5,2,0,334018,0,1,1
6,2,1,1,4,0,0,334018,0,2,1
45,5,1,1,10,0,2,330002,0,1,1
40,0,1,3,2,2,0,111000,0,0,1
18,0,1,3,2,0,0,111000,0,2,1
29,0,1,1,13,0,0,111000,0,0,1
18,4,1,3,2,0,0,336013,0,2,1
15,4,1,1,3,0,0,336013,0,2,1
42,6,1,1,4,0,0,552002,0,2,1
13,5,1,1,1,0,2,664003,0,0,1
63,5,1,3,12,0,2,664003,0,2,1
44,5,1,2,16,2,2,664003,0,2,1
7,5,1,2,5,2,2,664003,0,0,1
13,4,1,1,1,0,1,336009,0,0,1
41,4,1,1,13,0,1,331013,0,2,1
9,2,1,1,6,0,1,660002,0,0,1
40,2,1,1,8,0,1,660002,0,1,1
15,0,1,1,3,0,2,220018,0,2,1
25,0,1,3,2,0,2,220018,0,2,1
28,0,0,1,14,0,2,220018,0,2,1
34,0,1,1,10,0,2,220018,0,1,1
55,6,0,2,7,0,0,332005,2,2,1
14,6,0,2,9,0,0,332005,0,2,1
63,3,1,3,12,0,0,333000,0,2,1
5,3,1,1,3,0,0,333000,0,0,1
21,3,1,1,13,2,0,333000,0,2,1
12,3,1,2,7,2,0,333000,0,0,1
16,3,1,1,10,0,0,333000,0,0,1
39,3,1,1,6,0,0,333000,0,2,1
23,3,1,3,12,0,0,333000,0,2,1
1,3,1,1,1,0,2,332018,0,0,1
10,3,1,1,6,0,2,332018,0,0,1
52,6,1,1,14,0,0,335007,0,0,1
11,5,1,2,7,0,2,111000,0,1,1
4,4,1,1,8,0,0,332015,0,2,1
48,4,1,2,9,2,0,332015,0,0,1
15,4,1,1,3,0,0,332015,0,0,1
11,4,0,2,7,1,0,330008,2,2,1
21,4,1,1,13,0,0,330008,0,0,1
53,4,2,1,14,0,0,330008,2,2,1
30,4,0,1,1,0,0,330008,2,0,1
59,5,0,2,9,0,0,222018,2,0,1
16,5,0,1,10,0,0,222018,2,2,1
67,5,0,1,10,0,0,222018,2,0,1
27,3,0,1,14,0,0,334003,2,0,1
1,3,1,1,1,0,0,334003,0,0,1
71,2,0,3,17,2,0,110002,0,0,1
23,2,1,1,13,0,0,110002,0,0,1
15,2,1,2,9,0,0,110002,0,2,1
38,2,1,2,7,2,0,110002,0,0,1
17,5,1,3,11,2,2,331000,0,2,1
6,5,1,1,4,0,2,331000,0,0,1
2,5,1,1,1,0,2,331000,0,0,1
10,4,1,1,6,0,1,332017,0,2,1
3,6,1,1,1,0,0,111000,0,1,1
5,2,1,1,3,0,1,221019,0,0,1
52,4,1,1,14,0,2,112000,0,0,1
73,5,0,3,17,1,0,221023,0,0,1
53,4,0,1,14,0,0,336001,0,1,1
10,5,1,1,6,0,2,334013,0,2,1
6,5,0,1,4,0,2,334013,2,0,1
46,5,0,2,5,0,2,334013,2,0,1
42,7,1,1,4,0,2,220009,0,0,1
29,7,1,1,13,2,2,220009,0,0,1
27,7,0,1,14,0,2,220009,2,0,1
28,7,0,1,14,0,2,220009,0,0,1
19,7,1,1,4,0,2,220009,0,0,1
54,7,1,1,10,0,2,220009,0,1,1
19,2,1,1,4,0,2,335000,0,0,1
13,2,1,1,8,0,2,335000,0,2,1
12,2,1,2,7,2,2,335000,0,0,1
9,7,1,1,6,0,0,220010,0,2,1
61,4,0,1,15,1,0,334007,2,0,1
5,4,1,1,3,0,0,334007,0,0,1
50,4,1,1,6,0,0,334007,0,0,1
48,6,0,2,9,2,0,550003,0,2,1
65,6,0,3,11,0,0,550003,2,2,1
31,6,0,2,7,0,0,550003,0,0,1
5,6,1,1,3,0,0,550003,0,2,1
40,7,1,1,8,0,0,221008,0,0,1
39,3,1,1,6,0,0,222007,0,0,1
41,5,1,1,13,2,0,331001,0,0,1
13,3,1,1,8,0,1,331007,0,0,1
50,3,1,1,6,0,1,331007,0,1,1
23,3,1,3,12,2,1,331007,0,0,1
44,4,0,2,16,2,2,330001,2,0,1
30,4,1,1,1,0,0,335004,0,0,1
28,7,0,1,14,0,2,334019,0,0,1
4,5,1,3,2,0,1,331026,0,2,1
74,1,0,3,12,0,1,222007,2,1,1
7,6,1,2,5,2,1,112000,0,0,1
55,3,0,2,7,0,0,550011,2,2,1
22,3,1,1,13,0,0,335005,0,0,1
60,3,1,1,3,0,0,335005,0,2,1
47,3,1,2,5,2,0,335005,0,0,1
12,3,1,2,7,0,0,335005,0,2,1
29,3,1,1,8,0,0,335005,0,1,1
16,3,1,1,10,0,0,335005,0,0,1
33,3,1,1,15,0,0,333000,0,2,1
39,3,1,1,6,0,0,333000,0,0,1
21,3,1,1,13,0,0,332014,0,2,1
32,7,1,2,5,2,2,220009,0,0,1
65,7,1,3,11,2,2,220009,0,2,1
14,5,1,1,3,0,0,112000,0,0,1
48,5,1,2,9,2,0,112000,0,0,1
9,4,1,1,6,0,1,333000,0,0,1
16,3,0,1,10,0,2,222000,2,0,1
33,3,0,1,15,1,2,222000,2,0,1
54,3,0,1,10,0,2,222000,2,2,1
14,3,1,1,3,0,2,222000,0,2,1
66,4,0,1,15,1,2,330001,2,0,1
23,4,0,3,12,0,2,330001,2,0,1
65,4,0,3,11,2,2,330001,0,0,1
1,2,1,1,1,0,2,333000,0,2,1
6,4,0,3,12,0,0,222001,2,0,1
9,4,1,1,6,0,0,222001,0,2,1
31,4,0,2,7,0,0,222001,2,0,1
15,6,1,2,9,0,1,111000,0,2,1
48,5,1,2,9,0,2,332019,0,2,1
53,5,1,1,14,0,2,332019,0,0,1
42,5,1,1,4,0,2,332019,0,0,1
33,2,1,1,15,0,2,331027,0,2,1
47,2,1,2,5,2,2,331027,0,0,1
17,2,1,3,2,0,2,331027,0,1,1
17,7,0,3,2,2,0,113009,2,0,1
9,4,1,1,6,0,2,220013,0,0,1
22,4,1,1,13,0,2,220013,0,1,1
1,4,1,1,1,0,2,220013,0,0,1
52,7,2,1,14,0,2,330001,1,2,1
4,7,1,1,8,0,2,330001,0,1,1
51,7,0,1,15,0,2,330001,2,0,1
68,7,1,1,6,0,2,330001,0,0,1
66,7,0,1,15,1,2,330001,2,2,1
4,7,0,3,2,0,2,330019,2,0,1
17,5,1,3,2,2,0,111000,0,0,1
4,5,1,3,2,2,0,111000,0,0,1
60,5,1,1,3,0,0,222001,0,2,1
43,4,2,1,14,0,0,334014,1,0,1
13,0,1,1,1,0,2,331030,0,1,1
14,4,1,2,9,0,0,331035,0,0,1
18,1,1,3,2,0,0,331014,0,0,1
14,4,1,1,3,0,2,333007,0,0,1
43,6,2,1,14,0,1,334001,1,0,1
22,6,0,3,12,0,1,334001,2,0,1
1,6,0,1,1,0,1,334001,2,0,1
13,6,1,1,8,0,1,334001,0,1,1
2,5,1,1,1,0,2,336001,0,2,1
37,4,0,2,16,2,1,550008,2,0,1
14,4,1,1,3,0,1,550008,0,0,1
35,6,0,3,11,0,1,550003,2,0,1
28,1,1,1,14,0,1,333000,0,2,1
25,1,1,3,2,2,1,110009,0,2,1
26,1,1,3,11,1,1,110009,0,0,1
61,5,1,1,15,0,0,220057,0,1,1
2,2,1,1,1,0,0,332019,0,2,1
4,2,1,3,2,0,0,332019,0,0,1
23,4,1,1,13,2,1,660000,0,0,1
15,4,1,1,3,0,1,660000,0,0,1
15,4,1,1,3,0,1,660000,0,0,1
18,3,1,3,2,0,2,551000,0,2,1
38,0,0,2,7,2,2,334012,2,0,1
61,7,0,1,15,0,0,334001,2,2,1
23,7,1,1,13,0,0,334001,0,2,1
65,4,1,3,11,2,2,552002,0,0,1
18,4,1,3,2,2,2,552002,0,2,1
49,5,1,3,11,2,2,336000,0,0,1
31,5,1,2,7,0,2,336000,0,0,1
41,4,1,1,13,0,0,221019,0,0,1
18,2,1,3,2,2,1,331000,0,0,1
63,6,1,3,12,0,0,221020,0,0,1
56,6,1,1,4,0,0,336008,0,2,1
45,6,1,1,10,0,0,336008,0,2,1
17,5,1,3,2,1,0,220013,0,0,1
61,4,1,1,15,0,0,332019,0,1,1
68,4,1,1,6,0,0,332019,0,0,1
17,4,1,3,11,2,0,332019,0,0,1
